Attribute1,Attribute2,Attribute3,Intrusion
1.347464384,6.813727645,2.508184457,0
0.939422052,5.000208636,1.731692871,0
2.854146802,4.793334095,1.796272616,0
-0.430001121,4.639016761,4.28785247,0
0.406938898,4.602882937,4.973909608,0
2.704767426,5.923215216,0.835221133,0
1.323132055,4.397056147,4.031401996,0
-1.156726326,4.940157178,0.383199303,0
1.334362454,2.447564611,2.460539931,0
1.607911165,2.02916672,0.196283855,0
0.567209142,5.193043157,1.789489567,0
2.567342578,3.013594013,-0.928636678,0
0.49870785,1.961346186,3.226538848,0
0.629291128,3.595268056,1.457235746,0
2.2560358,3.122598208,4.284311006,0
0.351057478,3.555894725,1.392950412,0
0.950486402,2.021853404,0.064436519,0
0.951162646,4.42445509,2.46701614,0
-1.011669841,4.489098812,2.155666014,0
1.422448442,4.085573391,2.273843658,0
1.720939922,3.639332485,1.23862985,0
-0.163332363,2.54715161,4.159935527,0
2.234543948,2.456202062,0.620906661,0
-0.139636825,6.884083411,1.525611252,0
1.318940842,3.523777446,4.71607258,0
-1.128567426,4.599573857,1.336162318,0
-0.028409428,2.14671993,-1.740928055,0
0.958931517,2.378618542,3.046640277,0
0.576891885,4.949561365,3.33628537,0
2.114225836,4.6108159,1.646077784,0
0.175445505,5.401923826,3.089787456,0
-0.126637999,2.919731854,2.171432058,0
0.398035438,1.901033254,0.724496109,0
0.920056083,3.938366115,3.374374146,0
-0.306357066,4.285404864,1.704834173,0
2.024974309,3.855647927,0.401922235,0
0.298730358,4.269004477,1.708544158,0
2.288250989,5.97743031,1.919154986,0
-0.310802143,-2.336231894,5.076541743,1
0.843175852,3.155160038,2.669368631,0
-2.35883465,5.241634504,-0.347818962,0
1.037122819,2.420154321,3.849230342,0
1.745823863,4.607787511,3.228057756,0
2.372540708,5.161699087,0.809096974,0
2.679003977,5.252808993,3.0360623,0
1.340850847,3.672737891,1.032444687,0
0.484532001,4.930997834,0.851115759,0
2.625005175,5.339257898,3.067466498,0
2.165211269,4.114759826,1.543020963,0
1.683158164,2.621339303,2.407602678,0
-0.310499453,4.672757941,3.832607954,0
-0.349219781,2.37450005,2.997093677,0
0.730637961,2.666846896,3.613001569,0
0.997345967,2.805732268,0.826792685,0
0.445987751,3.718090311,2.178152997,0
0.549801589,4.373365447,3.581566928,0
-1.443793732,5.312439259,2.469968992,0
-0.030279558,1.586021325,-0.380429944,0
3.989394295,5.262183412,1.583269137,0
1.766557575,4.965221492,2.525669955,0
0.245632931,5.652238419,2.821579754,0
2.718961557,6.344925975,1.808085413,0
1.703367109,4.668796865,-0.090790274,0
3.322780128,6.902760128,2.201125749,0
4.141594104,6.432868641,3.175927521,0
1.333912874,3.544406321,3.524241391,0
-0.049758922,3.714873002,2.799025871,0
-1.122009732,4.336377385,1.580394025,0
4.379502946,6.765242658,3.117329081,0
-1.454141075,5.963074537,0.557540554,0
1.728144173,7.471816763,2.809462982,0
1.829513244,4.705752766,2.777043177,0
2.229928133,3.271449476,0.509406268,0
0.334076632,2.283201878,2.401736966,0
3.156284831,5.154383042,4.019590905,0
3.038644956,3.722847942,2.616544913,0
4.042496709,1.268811291,2.043165597,0
2.114179509,2.396674319,1.84871709,0
0.550948785,5.325312938,2.325125676,0
2.075294364,4.255975886,1.068763111,0
0.802326323,5.67736951,-1.113977115,0
2.797450704,1.830489086,3.092546746,0
-0.846103703,4.599822598,3.892562486,0
-1.274115312,3.995570689,1.209222011,0
1.637306671,7.92997625,0.598166806,0
-0.291394376,3.181303038,1.411457544,0
-1.899123143,2.817565749,2.322785714,0
-1.18617629,2.796568685,2.689389308,0
1.330608313,3.174913901,2.122937027,0
1.955826004,4.021113704,0.29151504,0
3.544535619,4.676428808,0.947242966,0
1.684195049,2.201081588,3.640246057,0
-0.605194241,0.165396041,3.044900648,0
2.410910057,4.029327052,0.782628372,0
2.041384904,4.746235016,1.978107167,0
0.763814803,5.939222838,-0.270583044,0
1.734220996,3.310750922,0.934893016,0
3.334946719,5.643800915,4.340684812,0
-0.165691591,1.511012691,5.970737868,1
1.647194365,6.573522628,1.291570274,0
1.313692152,3.811335667,0.418718055,0
2.794597852,5.925106011,2.188631003,0
-1.50246271,5.599299032,1.051040707,0
3.653402765,2.781992725,2.912098679,0
0.281022659,3.315419789,0.840803658,0
-0.2312984,2.562796712,-1.242656814,0
0.68596183,5.125140145,2.47048541,0
2.969864348,3.077547681,-0.046753418,0
1.338464084,4.75138622,3.174043495,0
-0.610635398,3.754583174,0.65363622,0
1.633492314,4.879268624,4.378970867,0
2.706380833,5.534975715,2.191549178,0
0.015825331,3.590953771,3.92777496,0
-1.359598973,2.822059453,-0.463408536,0
0.188698696,2.06224217,4.740177678,0
1.750404529,5.198327735,4.795475472,0
0.555197751,2.645599708,0.556135509,0
1.932734951,3.456442874,3.089755141,0
0.572185411,5.541845676,1.607782768,0
1.771081191,2.141720317,1.62997856,0
-0.040924616,4.804936726,0.922875159,0
2.0912346,2.457591456,3.279834357,0
4.584925992,5.233905022,2.621214766,0
2.563552298,5.160242552,2.223554979,0
2.800076571,4.063601201,1.907810962,0
0.176289165,5.683379497,2.080365546,0
1.049402655,3.952218426,1.701831541,0
-0.983847271,3.386113108,-0.53905675,0
3.379834551,4.798469449,0.657679425,0
1.080850811,4.512400921,1.196811994,0
0.71796889,5.399315013,3.712135232,0
0.568295108,4.27128762,0.432605809,0
2.569879984,5.758715967,-0.25907227,0
0.634729823,5.799878254,1.555079769,0
0.480910808,4.868924965,1.836823367,0
0.472845132,4.664738843,1.669276486,0
1.515401448,-0.896960656,4.543099731,1
2.236855142,4.98984952,0.722956465,0
-1.126237108,5.368478567,4.919611877,0
-2.033916551,4.008423745,2.072939217,0
1.491780504,3.115050041,2.69587897,0
0.715259822,7.089440732,2.677278921,0
1.397229124,4.744308364,2.44036453,0
1.495107302,5.987741813,1.371585489,0
-1.195190376,3.883124786,3.94786661,0
1.946575332,3.386411944,-0.047814354,0
1.821460092,4.987659632,1.002564219,0
2.293156333,5.959448331,1.739956211,0
1.732827948,4.535144606,1.254548214,0
2.416356723,1.527360162,0.599460496,0
3.514029535,5.100719008,2.583220781,0
1.622784576,6.528065688,1.185677306,0
1.281669154,6.798012287,0.941945156,0
0.229747151,4.309597395,-2.699700374,0
3.49356225,4.368299454,1.707501897,0
0.657545397,2.782949505,3.854626764,0
1.4141768,4.683113839,4.084026723,0
0.772904707,4.593083332,3.107597187,0
3.629184657,5.259070818,1.851447728,0
2.833237456,4.204059108,0.18966869,0
2.119118701,4.047003254,2.008666242,0
2.633165911,1.259708443,3.552231399,0
3.204230262,5.291141611,1.313525588,0
-0.633242086,1.852011029,2.498310978,0
-0.587317032,1.712804459,1.969984222,0
-0.813667503,4.323222405,2.869975039,0
1.873140285,5.728151647,0.359892806,0
-0.401284053,4.912712381,0.578098909,0
3.596920432,5.148041424,1.134899482,0
1.818024777,3.970114602,2.209153013,0
-0.10364072,2.963425724,1.821231685,0
0.430014777,6.07288431,2.354845674,0
2.180815309,7.185239248,2.96167097,0
1.672102299,5.031443528,5.214472485,0
1.031244733,7.451365708,0.511669719,0
1.697281392,8.80847227,1.828359326,0
0.60311711,4.376640771,3.541530439,0
3.318189477,2.893381974,1.065353464,0
1.325692807,3.433872841,0.633034232,0
0.615902082,3.445728324,3.307205009,0
3.648374498,4.350794784,2.242108383,0
2.20103301,4.73878663,2.485528974,0
2.378404132,4.242720604,1.928825024,0
0.912884351,2.869869827,1.536294858,0
-1.586773862,3.814838622,-0.948445387,0
4.725933581,4.689588663,1.798651256,0
2.231806723,4.743418243,0.658216782,0
-0.397273399,-2.68770971,1.582390063,1
-1.310322646,4.258587368,1.958174945,0
1.976930732,3.121503806,-2.062347569,0
1.049995517,4.918178507,1.259526217,0
0.406703966,2.694720326,0.106637883,0
0.025615691,4.476992483,1.899752952,0
1.80694187,3.422565126,3.942192436,0
-0.440479045,3.556353674,4.039579161,0
-0.218895707,1.969133492,2.967363088,0
1.519597894,4.28515099,2.058149362,0
1.574690759,5.641732302,3.902518538,0
-2.205494589,1.545517422,5.005413479,0
0.392043711,1.369303186,1.497122299,0
2.740856546,4.944003118,-0.47181365,0
0.839064133,0.915477984,2.446349044,0
0.02528709,3.713613646,2.059343831,0
-0.44778201,0.823275191,1.898217462,0
5.798033046,6.856255416,1.780093895,0
3.404790549,3.619664566,3.675692596,0
1.603301498,3.266634465,3.243209743,0
-0.68206146,4.587919245,0.143388233,0
1.886623003,5.579067851,0.778915301,0
-2.149820667,5.046217803,1.483036517,0
0.599071486,2.093174507,2.653298427,0
1.85201899,2.582526246,3.497855471,0
-0.987289311,5.578913888,2.882283588,0
-0.14861729,5.738195193,3.184243552,0
1.095792927,5.605123399,2.236416379,0
-2.524599049,0.647792705,-0.29638614,0
1.017837218,7.459801325,-0.094554096,0
1.81011126,3.428449919,2.118992784,0
1.588382053,1.858783351,-2.024251525,0
1.371006083,3.258084894,0.856852534,0
-0.280246984,3.417012672,1.053687092,0
-0.356697846,4.100072563,3.588583053,0
0.667123319,4.868306787,4.261379124,0
4.436454332,3.510220493,1.375426357,0
2.626659471,3.264056075,1.741654181,0
1.586930193,4.729665749,3.215968744,0
3.273922711,4.25012899,3.241559775,0
-0.733488748,2.320534887,2.082869021,0
-0.328169353,4.856322318,2.731845869,0
1.775706093,4.370470958,1.16900754,0
1.32683136,6.265823302,3.19792073,0
-0.640575607,5.568344914,-0.389403707,0
-0.496416102,5.812408422,5.316232046,0
2.357218515,4.574931238,0.08581502,0
1.287176199,4.765386189,2.294143224,0
2.996473057,5.357152403,2.472189114,0
1.678517803,6.208375798,2.933662981,0
1.857125675,3.641156197,-0.548032294,0
0.149471214,3.649165433,0.203430258,0
-1.751345981,6.961272329,3.668672446,0
-0.003458536,4.74928375,2.792222993,0
0.993607743,2.903285906,4.974575513,0
1.193745187,6.651845563,0.730735989,0
2.13006957,3.645350008,3.199194473,0
1.613852491,7.221337438,3.54241025,0
3.586618891,5.235024354,2.279745997,0
0.439529125,4.841109746,0.03389064,0
1.264799979,5.01945627,2.838226479,0
-1.831866222,4.411978031,2.492076137,0
4.177072449,4.913410568,1.765502469,0
-1.693269068,4.423044857,3.133186233,0
-1.233580742,3.156141575,-0.924722891,0
0.144522868,5.755938919,1.075554718,0
-0.572353796,4.319682266,1.415513693,0
-1.829686761,4.966586071,0.639082059,0
2.094388419,6.515256568,1.457738188,0
0.319608618,3.704273218,3.484452836,0
-1.552321997,4.479999809,2.002839488,0
1.519434682,6.029831334,0.193574492,0
0.861467692,3.471091605,2.382766448,0
2.027286108,4.34816339,2.354144653,0
0.098264228,4.331338488,1.472890012,0
3.181205306,4.251598407,4.086740268,0
-0.187693619,4.56013658,7.275763537,0
3.336330044,4.954110347,2.123737941,0
0.873907671,6.87380141,0.938135288,0
-0.446103733,4.237469975,1.802816177,0
-0.320518891,5.608334226,4.355547174,0
-0.71381831,4.701461613,1.481156319,0
1.177319833,1.200912354,1.391628062,0
2.694312178,4.077894665,4.202432392,0
-1.797426012,6.418715535,0.000478269,0
2.439137569,4.060192566,-1.998922572,0
-0.923969385,3.206575128,1.700974389,0
1.686029585,5.02700007,0.872545212,0
0.120996782,3.438351675,1.471888764,0
3.099754418,3.849668302,3.539786684,0
0.088407908,7.576185271,2.71459283,0
0.994895724,8.566438344,-0.565607503,0
0.006082055,4.03516372,-0.271894186,0
-0.230860532,7.823757873,0.136525861,0
1.893824386,3.850639311,-0.68150075,0
2.09705258,2.520369895,3.215146988,0
0.169409967,7.580272547,1.24817092,0
0.312756736,2.894405184,1.574791009,0
2.122454901,6.283021983,1.874780509,0
2.112472574,4.28870262,3.912277925,0
0.53430176,3.837008849,3.974646868,0
0.614238501,5.940721434,3.770766532,0
0.202635261,6.199682631,2.281314737,0
-0.635015884,5.609353385,3.6226644,0
1.553895612,8.620887087,1.554030966,0
2.524689982,4.947843205,0.40929724,0
1.693457573,4.164103139,-1.0895687,0
2.27252642,4.383044502,1.943581584,0
1.635297404,5.604299356,1.100756495,0
2.813177114,3.338281878,1.72806363,0
-1.39401643,3.644033393,0.35799815,0
-2.112349719,4.43363706,2.655220614,0
1.766429841,4.994045669,2.935929277,0
-0.689998699,7.723122116,3.538277263,0
-0.59768777,5.661440199,0.776018348,0
1.866463287,5.987698387,-1.121314849,0
1.039963869,3.588094685,3.749979982,0
2.748289896,5.849311716,2.704698293,0
0.770566464,1.201255872,4.025845331,0
-1.558103729,2.939023931,0.556407565,0
-0.100523282,4.122653462,4.270423227,0
0.408059647,4.70878236,3.23143564,0
0.341444691,3.87736976,-1.132854386,0
0.759419853,3.761388406,3.652145226,0
-0.891406538,4.780338846,4.099954567,0
2.51290876,3.425748473,3.440605715,0
1.799806069,2.336196791,2.734765356,0
1.90159991,4.316729176,2.845773834,0
0.458553757,4.391648524,2.434192757,0
1.069447474,6.163626254,0.31534588,0
-0.850136612,3.530908143,2.652467088,0
-2.401881797,4.750157147,1.06379572,0
-2.217598429,4.596387712,2.59677107,0
2.121682849,5.427811265,3.538381574,0
-0.802425549,3.146168298,1.097209843,0
1.520103035,3.974865686,3.083279301,0
2.183145312,4.160302814,1.272766212,0
2.683036626,6.217111247,2.497166639,0
-1.058138855,3.753343004,2.343204925,0
2.768214963,2.512645205,1.014097944,0
0.731375803,3.613275358,0.054055782,0
-1.338074141,2.800655501,1.805617068,0
-3.187575706,2.610725002,2.037845754,0
1.071626228,3.80026373,0.333795963,0
0.076729036,2.767424339,1.131561787,0
3.813438201,4.472025174,-0.533257997,0
-0.18025657,3.341927439,1.728807302,0
-1.464574245,5.4478233,2.267387425,0
-0.518997719,4.667917667,-0.450802014,0
3.584579095,5.795378914,4.033972836,0
-1.156585374,2.89977308,1.760431655,0
1.301429822,5.303381351,2.685427715,0
0.4169682,5.248155084,1.631328038,0
0.452902589,6.540245147,5.440041027,0
-0.489010074,4.739448514,4.043597443,0
1.346618815,4.037560963,0.329748686,0
-0.774961471,7.724539695,3.146045965,0
-0.641523111,6.378739985,1.19841558,0
-0.770402602,2.386016567,0.488043042,0
0.704577469,3.599110933,2.580353722,0
-0.008301878,3.654211464,2.420758181,0
-2.345277771,5.657840838,4.29682668,0
0.413077578,5.841093479,3.228255797,0
2.324938541,4.276138878,0.479659697,0
1.363636641,5.890525917,1.41487855,0
-2.198534186,3.981192789,0.399131457,0
-1.90550274,3.584725896,0.08454959,0
2.599669318,4.367641795,1.174897525,0
4.769172937,2.829630169,-0.57202919,0
1.122334662,1.892313163,-0.051042479,0
3.135628666,5.325537938,-0.206561144,0
-0.063666089,2.834860061,2.796842631,0
1.19097112,6.292786663,3.935779439,0
0.101889664,5.107137021,-0.186685718,0
2.063393804,6.425701941,2.910033998,0
-0.690075483,5.224780864,4.137610749,0
1.105845427,4.948884733,3.562307915,0
-0.619552766,5.653862974,3.521255532,0
2.163217,6.476754444,1.220285758,0
-0.368854563,3.180631175,3.754810345,0
1.880081809,1.864724958,2.691474419,0
2.595212313,3.502576413,0.919955151,0
0.241406347,5.391812998,1.719089238,0
2.244649714,7.618551135,1.450446918,0
2.626136419,2.047281659,-0.324649933,0
-0.745751119,2.58589284,0.852381011,0
3.21616682,5.812173271,0.911523029,0
1.643442122,5.837375811,1.307950094,0
1.284870311,3.802009868,0.975336388,0
0.77721576,3.41428964,2.18978262,0
0.197468701,2.781754613,2.186162326,0
3.924232944,3.917593918,3.366478493,0
4.082616193,3.754924832,0.708822459,0
2.811967583,3.026944842,4.345148393,0
1.629288227,4.606981772,2.519513033,0
0.272803789,4.51721649,1.938466184,0
-0.166788361,3.28257667,3.682388886,0
3.589104739,3.018912002,1.832395725,0
-0.613950439,6.103217452,0.220680568,0
0.365033935,4.01012559,2.791602985,0
-0.690861655,3.369696778,1.464223135,0
1.079723074,1.467035511,2.040926606,0
2.914376709,4.581363309,2.163919967,0
-0.259569606,4.462272396,1.849068649,0
0.824970598,4.224593399,1.692134455,0
-1.412045864,4.355071979,0.883040533,0
1.369725689,3.647724011,4.001091146,0
2.454233458,3.744527151,-0.174086183,0
-1.261073088,4.978866643,2.599442795,0
1.34997068,5.298420074,2.43685225,0
-1.368773036,4.969310494,1.180067267,0
0.795660121,2.084813358,1.557114105,0
1.445496213,3.527417783,0.631271168,0
2.451690769,2.352938072,1.540766142,0
-0.123532715,8.204151355,1.294990657,0
-1.814253715,3.913384855,1.072046,0
-0.958716417,7.249912594,1.968222861,0
1.255725956,3.603118665,-0.519434077,0
0.154086411,3.962474575,1.467270037,0
2.39454929,5.468328555,2.790710782,0
1.267017684,6.001795028,1.213796017,0
-0.812460104,1.845480093,2.997708895,0
0.597811638,3.558238231,-0.086439991,0
0.219440619,4.723905077,2.48226375,0
-0.002170321,3.522003359,-0.709336804,0
-0.992321125,5.903195949,2.623558014,0
0.486428612,4.291472504,1.271338397,0
-1.132887079,1.896679533,4.243339646,0
-0.232169683,2.626319441,1.858686504,0
2.194770463,5.123195128,0.408120581,0
2.116101907,6.260950436,4.376244684,0
0.936558571,2.314338528,2.09092291,0
-0.668632542,4.328524558,0.222603019,0
-1.519989399,4.11393333,1.510110851,0
4.238940892,6.712032168,3.497767306,0
2.023524687,3.35102273,2.960782552,0
3.302681666,5.61902175,-0.620802812,0
2.501501527,6.105166372,3.675413192,0
0.627487451,3.878660142,0.824562155,0
2.024989686,7.61893227,-0.624388012,0
-0.986819574,3.357191713,1.99799555,0
-0.035405457,-1.607599124,3.940134163,1
0.919927326,0.313754451,0.628898271,0
-2.441298963,2.204557902,3.200849971,0
0.983023473,2.825693075,1.78784914,0
0.346607997,5.708150657,3.355780926,0
3.04987062,5.663297189,4.671234115,0
3.992612384,4.509072292,2.455209629,0
2.078205201,6.563147636,1.80336544,0
-0.494956063,6.80264576,0.156919121,0
-0.121756865,5.343810036,1.589500659,0
1.312283769,3.357071608,3.726523935,0
-0.035217819,5.891142196,-0.443514919,0
0.452299661,4.629870646,-1.600941947,0
0.944208574,4.297267231,-0.291119169,0
-1.084993103,4.076906497,2.743908536,0
1.63445408,3.059516658,2.723708437,0
-1.791577284,3.574124797,0.161080151,0
1.724305491,5.875745561,2.481687028,0
0.11838808,4.252796778,1.71905337,0
-0.209134031,4.739455548,4.430950246,0
4.053497401,3.771463812,1.203413516,0
1.512663497,3.944479047,5.043756307,0
0.73794008,3.532600293,1.81413083,0
2.39832062,1.643951815,1.545262489,0
-0.117542347,3.922379902,2.736181188,0
-0.895537716,5.052200517,-0.595227238,0
1.964234062,5.876144347,2.562266845,0
1.913001502,2.711142108,0.486992252,0
-0.173787203,2.797303259,0.557979929,0
0.589470366,4.410009108,3.552034655,0
0.839216743,5.790504704,2.140010031,0
-0.678276935,6.426025395,1.371857029,0
-0.655751734,3.923961277,3.702677108,0
0.492558501,4.670394927,1.031564857,0
0.273963,4.018314986,2.396624202,0
-0.683588795,5.638671264,3.853918069,0
1.81344984,6.265230903,-0.385519955,0
2.481499483,3.479737157,3.271320001,0
1.191699841,3.807542828,2.257333004,0
0.110382328,3.426182061,1.616642322,0
2.833866848,5.010386293,3.814484568,0
1.445221023,4.013591503,3.917216352,0
2.06573069,6.134404088,2.323891361,0
0.171964211,4.529331954,1.7373437,0
-1.108352108,4.74001045,2.270328839,0
0.265110067,3.061314486,3.407808372,0
-0.715746919,4.724449885,0.565582105,0
2.847792996,4.410501795,-0.716392709,0
0.668325444,4.394371941,2.021107171,0
1.185013038,2.341530651,4.826388551,0
1.943288448,3.875907319,2.785300572,0
1.586786887,2.941101683,0.897570131,0
-1.811261609,6.242224586,0.438021319,0
0.148924943,4.194334688,1.51697618,0
0.910116858,7.976052329,3.454784831,0
1.218248936,5.396358205,3.408003982,0
-0.904664526,1.493877416,2.384518565,0
-2.422256784,5.595382937,1.261254756,0
-1.942284546,2.934612086,2.384531855,0
0.903446004,4.308394819,1.931004849,0
-1.091660087,4.128793884,1.303876725,0
4.473834986,4.505196838,0.404842715,0
-0.205560405,-0.634604701,2.99510483,1
0.927284152,7.279897116,1.906628209,0
1.903585756,4.120354508,3.777749859,0
-1.207259972,4.610680977,2.40971387,0
0.209408702,6.977431175,1.489593764,0
0.115935025,3.772196775,3.324155676,0
2.027231665,6.880858073,3.599475403,0
2.868616735,6.217581285,2.277327259,0
3.138154742,3.80560388,2.032316787,0
0.124578187,4.761575321,1.489594005,0
1.91439572,3.880738517,3.367582612,0
0.275048062,1.836101632,3.271395106,0
0.294325002,5.135764241,0.441487936,0
2.773340991,7.00140545,2.392285804,0
-1.385221407,1.850639314,4.611738504,0
0.246717024,4.36187493,1.427032785,0
2.557480796,4.735882317,0.268427867,0
0.868706633,3.565616836,0.991921822,0
0.739560543,1.352916871,1.578869239,0
-1.688037457,1.854745178,3.155852753,0
0.956050917,1.699836503,0.794423007,0
0.85546532,4.929264519,-0.389587474,0
1.530980106,4.600408423,5.141893768,0
1.055252915,4.575491418,-0.344939826,0
4.870291868,1.196144198,1.206466175,0
-0.375337611,3.531470082,2.682048881,0
-1.284059118,3.550815907,2.426709005,0
1.089936559,3.80431642,0.834531823,0
-0.796857536,3.750288796,4.382259026,0
1.128471978,4.225638296,1.139361314,0
0.569406973,4.806769827,3.41168958,0
4.18216881,5.065329388,0.689495764,0
0.171294453,3.669181404,2.729478683,0
0.76223851,2.462332697,2.112458598,0
2.024621985,4.350716745,4.65341443,0
1.246559871,4.712737949,1.801423901,0
2.281082961,3.018167032,2.42197978,0
1.770954341,3.547399471,-0.346829353,0
1.446992112,0.993779615,2.47469692,0
2.727597045,3.353772316,0.560491026,0
2.702534449,4.045636088,2.257004821,0
-1.290644389,5.769053077,3.938518503,0
2.556460772,3.522516194,4.444876547,0
1.635289231,6.852538014,4.485842431,0
1.671183957,1.87696465,2.859977314,0
0.735262872,5.300074935,3.787033824,0
2.574107142,4.839517819,1.153832052,0
0.88849352,4.558885287,2.799972115,0
-2.933930614,2.801663687,0.52781164,0
0.505721692,4.163894925,3.024308531,0
0.741780852,5.438309136,3.372707582,0
0.309277079,3.277096988,0.833419279,0
1.27475432,7.286885205,3.73119272,0
1.700560212,4.969098991,1.680667143,0
1.072114366,1.892807089,0.606336733,0
0.857484063,6.222854862,2.407300128,0
1.704522166,1.85584318,-0.918868939,0
0.586904606,4.850509201,4.262250456,0
1.745935273,4.792801612,2.830045696,0
2.660001719,3.515731294,3.31966788,0
-1.298851077,3.575982771,3.659439453,0
0.220847193,3.604841274,2.194433196,0
-3.550547403,3.674908023,2.606292329,0
1.808774948,5.787674456,2.738417288,0
1.070098389,2.849847327,3.831593971,0
0.946934275,4.147995175,0.123129133,0
-0.533568519,1.08882523,4.750645305,0
3.073814865,7.438203011,3.877179154,0
1.055937121,3.228278558,1.91244528,0
0.342829995,2.676678849,4.758732209,0
1.267607888,3.291546963,-0.940282643,0
0.786433113,3.51188701,1.632077786,0
2.889809143,3.423682968,5.08070203,0
0.096433497,5.485012774,1.939439559,0
1.457012795,6.161318111,1.144253364,0
0.867484832,5.389290725,0.783135252,0
2.978928858,6.750701157,4.500934293,0
2.687223312,5.678158209,1.951101093,0
-0.883845319,6.827979346,3.765503934,0
2.593566034,0.465010328,3.827335423,0
2.161470529,5.524487329,3.225861943,0
5.117809589,5.204460823,4.022015924,0
2.162861301,3.451661099,-0.474389144,0
1.864519383,2.449542829,0.692655304,0
1.523350121,3.556354856,3.335323172,0
1.882495555,3.579733027,2.694737121,0
-0.23444084,2.139624692,1.267615481,0
1.237429416,3.521238052,0.706463276,0
2.596166904,5.945037815,0.413906092,0
0.294787426,2.62791976,1.849224944,0
1.026860512,3.132196532,3.508730256,0
1.583179392,6.779170999,2.429098772,0
3.14656078,4.949687628,3.656867249,0
0.046562916,4.198277897,3.251959935,0
1.054279603,3.219163139,2.733287208,0
1.045335643,4.183997783,3.663538634,0
1.097423834,6.247309059,2.850391918,0
2.037000623,4.48649696,3.852423399,0
0.751885826,5.912741398,0.347415716,0
3.537430656,1.610158782,1.582814033,0
-0.044153883,5.028141466,3.07086185,0
0.169442954,4.893953973,2.485044927,0
3.158025336,4.923091416,0.709495104,0
1.863142124,5.470962704,0.722552347,0
0.769629611,4.052010098,0.124030951,0
2.379483909,5.022939687,0.565921001,0
0.282774625,4.00030583,3.045201308,0
0.033857228,3.926912519,2.116106724,0
0.267637811,3.865685187,1.100351468,0
0.133798881,4.353828809,3.200107494,0
1.022895141,4.310298511,0.877445499,0
-1.548540132,4.819856534,3.116004567,0
3.057289532,5.244944191,3.826219059,0
1.212839325,3.365503709,1.280412771,0
2.416317409,4.82976688,1.909440623,0
2.814761606,6.705027668,2.686245552,0
1.247056068,3.102864242,3.674996952,0
-0.427775603,4.053435995,1.27562122,0
2.576487649,5.807412677,0.698314474,0
-2.500404537,3.425006849,1.544701401,0
2.549728412,6.415843851,1.474597747,0
2.036972195,4.349366525,3.202770488,0
1.533089934,4.497235226,4.618592085,0
-0.212947614,4.290586792,1.884509628,0
0.846300717,6.511889833,1.881844934,0
1.286131192,3.047469795,2.596471494,0
1.405363768,2.614168475,2.272022788,0
1.732338792,6.049199104,4.871028961,0
-0.182122985,3.818374435,2.725277618,0
1.965787584,5.563217303,2.322608612,0
1.434974353,2.575007358,2.871800861,0
-0.198412021,5.617696836,1.552756374,0
0.859431814,5.285916203,-0.235052948,0
3.311274065,3.485245493,1.456334183,0
0.524228329,8.193571844,2.323019678,0
2.221849087,3.52124254,3.221678443,0
-0.501449076,5.159846448,0.335854457,0
3.525896289,-0.417981285,4.579169205,1
1.369443726,3.415086901,3.017801566,0
-0.157356062,6.292349266,1.542294105,0
0.37946359,2.567926902,6.687108242,0
1.62808351,2.140680229,2.296298829,0
3.733920508,6.777171227,1.244049201,0
-0.245792813,3.926923657,1.481015214,0
2.060582995,2.926062908,2.359203561,0
-0.108158093,7.081246172,1.28549729,0
0.268499532,5.468549749,1.618350728,0
0.756820574,4.867554571,1.232853745,0
-0.188094682,3.529963256,2.440132938,0
2.934795356,4.115689194,3.500597329,0
-0.147661579,4.373142475,2.260866535,0
2.242920846,4.932433625,2.866541102,0
0.285575373,5.37984425,-1.229786442,0
1.886840774,4.747853697,3.226961127,0
-0.245118155,3.983933826,5.804539057,0
3.319399443,4.567228661,0.029791471,0
1.044153231,4.793795712,3.941600005,0
0.90110889,4.951238107,2.920669417,0
2.284333804,7.56589107,1.54355908,0
0.246043421,2.816456343,0.763621468,0
-0.107948653,4.059984916,1.409019738,0
-0.911024982,4.287427916,3.885830876,0
-0.269048901,4.685147093,1.523983335,0
-0.399129966,3.816140444,1.072077991,0
-0.976587791,4.684797391,3.424442388,0
-0.558698612,5.279004863,1.996773005,0
-1.474358577,4.33042371,3.580460054,0
0.74274455,5.710461875,1.851272928,0
1.809552827,2.106519648,0.42975776,0
0.066353409,1.547853351,2.203733813,0
2.286866647,0.780531198,2.654479024,0
-0.754762816,2.859608437,-0.46028772,0
0.610030177,3.890283063,5.617872498,0
1.894343923,4.467071113,-0.066617012,0
4.625103771,7.348882565,2.531094589,0
0.819754841,2.821784414,0.288824078,0
3.528906811,-0.927036771,2.069273435,1
0.943079162,6.074036724,2.542111431,0
0.826642516,6.425816551,2.576405165,0
-0.669974904,6.872245159,0.867094991,0
-0.028086999,4.371843718,2.624924601,0
0.30728128,4.401237694,1.181098527,0
1.828281117,4.427703876,0.822965746,0
-0.437302553,5.173951081,2.253083806,0
0.660706615,4.401962207,0.47069855,0
0.871068562,3.480441335,0.939054171,0
2.181182614,3.790541582,1.346534258,0
0.665914564,5.624055696,-0.491891208,0
1.04007869,6.600185854,2.193939125,0
0.127190333,5.905687618,2.327997561,0
-1.909879533,4.199434382,3.59888657,0
0.370791973,7.065634332,1.814621744,0
1.274549342,4.513731572,4.528277732,0
0.535183175,1.53758159,1.070584185,0
0.318558391,3.748541081,0.616384432,0
3.455310194,3.862413938,1.319672596,0
